Date,Open,High,Low,Close,Adj Close,Volume
2017-09-11,46.599998,48.799999,45.950001,46.200001,44.476681,434300
2017-09-12,46.250000,47.849998,46.200001,46.849998,45.102436,390200
2017-09-13,46.950001,47.349998,46.750000,47.250000,45.487514,276800
2017-09-14,47.349998,47.700001,46.830002,47.200001,45.439381,201300
2017-09-15,47.349998,47.750000,47.000000,47.299999,45.535645,545800
2017-09-18,47.400002,47.849998,47.049999,47.799999,46.016994,218800
2017-09-19,47.849998,56.650002,47.349998,54.349998,52.322674,1600400
2017-09-20,54.349998,54.349998,50.150002,52.000000,50.060329,1266500
2017-09-21,51.900002,53.349998,51.150002,52.849998,50.878620,456200
2017-09-22,52.900002,53.150002,50.950001,51.000000,49.097630,266700
2017-09-25,51.349998,52.000000,50.400002,51.799999,49.867786,202600
2017-09-26,51.750000,52.099998,51.299999,51.700001,49.771523,138200
2017-09-27,51.849998,53.299999,51.599998,53.200001,51.215569,304400
2017-09-28,53.150002,53.650002,52.450001,52.549999,50.589813,209900
2017-09-29,52.599998,52.849998,51.500000,51.700001,49.771523,202200
2017-10-02,53.450001,55.130001,52.900002,53.500000,51.504375,729900
2017-10-03,54.000000,55.299999,53.000000,54.650002,52.611481,538400
2017-10-04,55.000000,55.900002,52.599998,53.049999,51.071159,387600
2017-10-05,53.250000,54.200001,52.200001,54.150002,52.130135,278200
2017-10-06,53.700001,54.000000,52.500000,52.750000,50.782349,188800
2017-10-09,52.500000,53.000000,50.450001,50.700001,48.808826,305400
2017-10-10,50.700001,51.549999,50.250000,50.750000,48.856956,211100
2017-10-11,50.549999,50.700001,49.599998,50.049999,48.183071,267800
2017-10-12,50.000000,51.009998,49.549999,50.700001,48.808826,252300
2017-10-13,50.750000,50.950001,49.200001,49.700001,47.846130,229100
2017-10-16,49.700001,51.049999,49.700001,50.650002,48.760693,152600
2017-10-17,50.450001,50.799999,49.950001,50.700001,48.808826,129700
2017-10-18,50.700001,51.650002,50.500000,51.500000,49.578983,194000
2017-10-19,51.099998,52.000000,50.799999,51.900002,49.964062,144300
2017-10-20,52.049999,52.500000,51.799999,52.450001,50.493549,192100
2017-10-23,52.400002,52.650002,51.400002,51.700001,49.771523,170700
2017-10-24,51.700001,52.349998,51.330002,52.000000,50.060329,185600
2017-10-25,51.650002,53.049999,51.650002,52.549999,50.589813,140000
2017-10-26,52.549999,52.799999,51.500000,51.599998,49.675247,176800
2017-10-27,51.250000,51.849998,50.099998,51.500000,49.578983,200300
2017-10-30,51.200001,51.299999,49.549999,50.049999,48.183071,278000
2017-10-31,50.299999,50.400002,48.900002,49.549999,47.701714,338800
2017-11-01,46.950001,52.450001,45.700001,51.500000,49.578983,847300
2017-11-02,51.250000,52.299999,49.849998,50.200001,48.327480,265800
2017-11-03,50.450001,50.950001,49.750000,50.799999,48.905094,270100
2017-11-06,51.900002,52.230000,49.750000,49.750000,47.894260,340400
2017-11-07,49.950001,51.099998,49.700001,50.650002,48.760693,326000
2017-11-08,50.250000,50.599998,49.849998,50.049999,48.183071,208000
2017-11-09,48.250000,49.599998,48.049999,49.099998,47.268505,410900
2017-11-10,49.200001,50.450001,49.049999,49.349998,47.509182,185900
2017-11-13,49.450001,49.950001,48.580002,48.849998,47.027828,149700
2017-11-14,48.349998,48.750000,48.000000,48.450001,46.844128,194800
2017-11-15,48.000000,49.849998,47.950001,48.750000,47.134182,218300
2017-11-16,48.849998,49.750000,48.799999,49.500000,47.859329,263600
2017-11-17,49.299999,50.450001,49.099998,50.200001,48.536129,171000
2017-11-20,50.000000,50.400002,48.900002,49.049999,47.424236,242000
2017-11-21,49.150002,50.049999,48.849998,49.950001,48.294411,149400
2017-11-22,49.950001,50.500000,49.950001,50.349998,48.681152,135600
2017-11-24,50.549999,50.549999,49.599998,49.950001,48.294411,55100
2017-11-27,50.099998,52.299999,50.080002,51.799999,50.083088,354600
2017-11-28,51.900002,53.790001,51.799999,53.599998,51.823425,356200
2017-11-29,53.650002,55.450001,53.410000,54.299999,52.500233,296700
2017-11-30,54.400002,55.000000,54.049999,54.750000,52.935318,250600
2017-12-01,54.700001,54.700001,52.400002,54.049999,52.258514,248300
2017-12-04,54.450001,56.150002,54.200001,55.549999,53.708801,259000
2017-12-05,55.299999,55.950001,53.700001,55.650002,53.805489,233600
2017-12-06,55.700001,55.849998,54.700001,54.900002,53.080345,167600
2017-12-07,55.049999,56.299999,54.650002,55.900002,54.047199,326100
2017-12-08,53.500000,54.700001,50.650002,51.450001,49.744694,533800
2017-12-11,51.450001,52.750000,51.259998,51.750000,50.034748,271600
2017-12-12,51.799999,52.849998,51.650002,52.500000,50.759892,290600
2017-12-13,52.500000,53.049999,51.450001,51.549999,49.841377,247900
2017-12-14,51.700001,51.950001,50.950001,51.349998,49.648006,200500
2017-12-15,51.349998,52.700001,51.349998,52.500000,50.759892,564000
2017-12-18,52.849998,54.950001,52.849998,54.700001,52.886974,309700
2017-12-19,54.700001,55.849998,54.529999,55.750000,53.902176,256100
2017-12-20,55.900002,56.349998,55.250000,56.250000,54.385597,257900
2017-12-21,56.500000,57.200001,56.009998,56.650002,54.772343,220900
2017-12-22,56.750000,56.930000,54.900002,55.200001,53.370403,150200
2017-12-26,55.049999,57.200001,55.049999,57.150002,55.255768,248900
2017-12-27,56.849998,57.150002,55.400002,55.900002,54.047199,215300
2017-12-28,56.000000,56.900002,55.049999,56.099998,54.240566,199200
2017-12-29,56.150002,56.500000,55.250000,55.849998,53.998856,148100
2018-01-02,55.750000,57.500000,55.750000,57.000000,55.110741,191900
2018-01-03,56.950001,57.200001,52.830002,52.849998,51.098286,430000
2018-01-04,52.849998,53.200001,51.880001,52.950001,51.194977,217500
2018-01-05,53.049999,53.750000,52.200001,53.349998,51.581718,208700
2018-01-08,53.250000,53.250000,51.049999,51.450001,49.744694,334400
2018-01-09,51.500000,51.750000,50.099998,50.349998,48.681152,272100
2018-01-10,50.450001,51.349998,49.849998,51.150002,49.454639,237500
2018-01-11,51.200001,52.950001,51.029999,52.900002,51.146633,294800
2018-01-12,53.150002,54.150002,52.799999,54.049999,52.258514,223500
2018-01-16,54.250000,54.849998,53.799999,53.900002,52.113487,188800
2018-01-17,54.099998,54.099998,52.450001,52.650002,50.904919,139500
2018-01-18,52.650002,52.849998,51.900002,52.750000,51.001598,111100
2018-01-19,52.549999,54.099998,52.500000,54.000000,52.210171,167700
2018-01-22,53.700001,54.450001,52.750000,54.099998,52.306854,146400
2018-01-23,54.000000,54.500000,53.410000,54.400002,52.596920,99100
2018-01-24,54.299999,55.400002,54.240002,55.000000,53.177029,175700
2018-01-25,55.150002,55.650002,54.380001,55.000000,53.177029,203800
2018-01-26,54.950001,55.250000,54.549999,54.700001,52.886974,430900
2018-01-29,54.450001,54.450001,52.400002,52.950001,51.194977,342700
2018-01-30,52.450001,52.950001,52.049999,52.799999,51.049946,135700
2018-01-31,53.099998,53.900002,52.200001,52.950001,51.194977,283500
2018-02-01,52.849998,52.849998,51.200001,51.250000,49.551327,207300
2018-02-02,51.000000,51.770000,50.299999,50.650002,48.971214,224100
2018-02-05,50.349998,50.500000,48.549999,48.849998,47.230869,605000
2018-02-06,48.049999,50.150002,47.950001,49.349998,47.714302,300300
2018-02-07,49.400002,51.150002,49.000000,50.500000,48.826180,203800
2018-02-08,50.400002,51.599998,50.049999,50.200001,48.536129,246500
2018-02-09,50.549999,50.849998,48.200001,49.549999,47.907665,379200
2018-02-12,49.599998,49.599998,47.400002,48.299999,46.699097,341200
2018-02-13,48.349998,48.950001,47.099998,48.750000,47.134182,217600
2018-02-14,48.750000,50.250000,48.549999,50.099998,48.439438,179700
2018-02-15,51.250000,51.500000,49.099998,50.000000,48.342758,357100
2018-02-16,50.049999,50.750000,49.650002,50.299999,48.632809,212500
2018-02-20,50.599998,50.599998,48.169998,48.349998,46.747433,311000
2018-02-21,48.349998,48.950001,47.200001,47.299999,45.732243,502800
2018-02-22,47.000000,50.099998,47.000000,49.000000,47.375900,587900
2018-02-23,49.150002,50.049999,47.049999,49.900002,48.246071,473700
2018-02-26,49.650002,49.650002,48.500000,48.799999,47.182526,485200
2018-02-27,49.000000,49.049999,46.099998,46.099998,44.572014,845600
2018-02-28,46.000000,46.000000,43.000000,43.049999,41.623112,921500
2018-03-01,43.150002,46.200001,43.049999,45.200001,43.701847,529900
2018-03-02,44.450001,48.099998,43.700001,47.599998,46.022301,657300
2018-03-05,47.200001,49.750000,46.759998,49.349998,47.714302,409800
2018-03-06,49.250000,50.650002,48.549999,50.549999,48.874527,272800
2018-03-07,50.150002,51.450001,50.150002,50.700001,49.019558,229300
2018-03-08,50.849998,51.500000,49.599998,51.099998,49.406292,278500
2018-03-09,51.400002,51.400002,50.150002,50.500000,48.826180,183800
2018-03-12,50.549999,51.400002,50.000000,50.450001,48.777840,212800
2018-03-13,50.500000,51.099998,50.299999,50.450001,48.777840,166100
2018-03-14,50.500000,50.849998,49.849998,50.099998,48.661282,186200
2018-03-15,50.150002,50.299999,49.150002,49.299999,47.884258,197900
2018-03-16,49.200001,51.000000,49.009998,50.450001,49.001236,434300
2018-03-19,50.349998,51.099998,50.099998,50.950001,49.486877,258900
2018-03-20,50.950001,51.220001,49.610001,50.000000,48.564159,218300
2018-03-21,49.950001,50.950001,49.799999,50.450001,49.001236,288200
2018-03-22,50.150002,51.049999,49.549999,49.599998,48.175644,213800
2018-03-23,49.849998,50.599998,49.400002,49.400002,47.981388,147400
2018-03-26,49.950001,50.150002,48.250000,49.200001,47.787128,221000
2018-03-27,49.150002,50.150002,48.549999,49.200001,47.787128,209200
2018-03-28,49.299999,50.750000,49.200001,50.200001,48.758415,216600
2018-03-29,50.500000,53.299999,50.349998,52.500000,50.992363,440300
2018-04-02,52.549999,54.000000,52.450001,53.650002,52.109344,308300
2018-04-03,54.000000,55.900002,53.049999,55.349998,53.760521,421600
2018-04-04,54.700001,55.650002,54.299999,55.299999,53.711956,200700
2018-04-05,55.500000,56.500000,55.150002,56.299999,54.683239,204200
2018-04-06,56.000000,56.700001,54.250000,54.900002,53.323444,242500
2018-04-09,55.250000,55.500000,54.049999,54.150002,52.594978,177300
2018-04-10,54.599998,54.700001,53.750000,54.200001,52.643547,140500
2018-04-11,54.000000,54.799999,53.950001,54.200001,52.643547,119700
2018-04-12,54.549999,55.450001,54.200001,55.099998,53.517696,189400
2018-04-13,55.299999,55.750000,54.750000,54.950001,53.372005,121600
2018-04-16,55.150002,55.250000,54.250000,54.849998,53.274883,172700
2018-04-17,55.200001,56.230000,55.150002,55.450001,53.857651,190600
2018-04-18,55.849998,57.000000,55.849998,56.200001,54.586109,370400
2018-04-19,56.549999,56.549999,55.450001,56.049999,54.440411,243100
2018-04-20,56.150002,56.400002,55.450001,56.250000,54.634674,140300
2018-04-23,56.349998,57.250000,55.299999,56.650002,55.023190,147700
2018-04-24,56.750000,56.849998,56.080002,56.349998,54.731808,81400
2018-04-25,56.200001,56.849998,56.049999,56.450001,54.828934,67000
2018-04-26,56.549999,56.900002,55.900002,56.450001,54.828934,118300
2018-04-27,56.650002,57.250000,56.150002,56.400002,54.780365,112900
2018-04-30,56.400002,56.849998,55.150002,55.250000,53.663391,122600
2018-05-01,55.250000,55.900002,54.450001,55.849998,54.246162,193100
2018-05-02,55.700001,56.299999,54.799999,55.950001,54.343296,153100
2018-05-03,55.700001,56.700001,55.000000,56.500000,54.877499,282800
2018-05-04,56.250000,58.650002,56.250000,58.099998,56.431549,428000
2018-05-07,58.349998,58.799999,57.450001,58.099998,56.431549,393800
2018-05-08,57.950001,59.349998,57.299999,57.700001,56.043041,429800
2018-05-09,57.500000,60.650002,56.049999,60.349998,58.616940,537400
2018-05-10,60.599998,61.349998,60.049999,60.400002,58.665493,384200
2018-05-11,60.500000,62.349998,60.500000,61.000000,59.248272,292500
2018-05-14,61.049999,61.250000,58.549999,59.250000,57.548523,342400
2018-05-15,58.750000,59.849998,58.599998,59.150002,57.451397,291800
2018-05-16,59.150002,59.750000,59.099998,59.349998,57.645653,285100
2018-05-17,59.349998,60.299999,59.200001,60.000000,58.276989,243300
2018-05-18,60.250000,60.750000,59.500000,59.900002,58.179859,308600
2018-05-21,59.700001,60.700001,59.700001,60.299999,58.882938,218400
2018-05-22,60.349998,61.299999,60.200001,60.799999,59.371185,166500
2018-05-23,60.799999,61.950001,60.439999,61.500000,60.054737,148500
2018-05-24,61.549999,63.000000,61.500000,62.599998,61.128887,310900
2018-05-25,62.500000,63.349998,62.320000,63.150002,61.665966,153400
2018-05-29,62.750000,63.549999,62.500000,63.150002,61.665966,121900
2018-05-30,63.549999,64.550003,63.000000,63.200001,61.714790,257600
2018-05-31,63.250000,63.549999,61.200001,61.250000,59.810616,201100
2018-06-01,61.500000,61.950001,60.900002,60.950001,59.517666,160200
2018-06-04,61.299999,62.349998,59.599998,59.950001,58.541164,252600
2018-06-05,59.900002,60.549999,59.500000,60.099998,58.687634,178300
2018-06-06,60.400002,61.349998,60.049999,60.500000,59.078239,152000
2018-06-07,60.250000,60.900002,60.150002,60.599998,59.175884,118200
2018-06-08,60.700001,61.680000,60.610001,61.200001,59.761787,178500
2018-06-11,60.849998,61.400002,60.099998,60.650002,59.224716,179400
2018-06-12,60.650002,61.500000,60.250000,60.400002,58.980583,127100
2018-06-13,60.250000,60.650002,59.849998,60.200001,58.785294,173000
2018-06-14,60.349998,60.650002,59.299999,60.250000,58.834110,166400
2018-06-15,60.099998,61.000000,60.000000,60.200001,58.785294,350300
2018-06-18,60.049999,60.849998,59.849998,60.450001,59.029411,159900
2018-06-19,60.099998,61.150002,59.650002,60.049999,58.638813,175600
2018-06-20,60.299999,61.200001,59.799999,60.349998,58.931767,229800
2018-06-21,59.849998,59.849998,55.259998,57.650002,56.295216,309900
2018-06-22,58.000000,58.500000,57.450001,57.650002,56.295216,189600
2018-06-25,57.400002,58.849998,57.049999,58.599998,57.222889,150900
2018-06-26,58.750000,59.049999,58.049999,58.250000,56.881115,140900
2018-06-27,58.250000,59.849998,57.900002,58.400002,57.027588,143600
2018-06-28,58.250000,58.500000,57.349998,57.450001,56.099915,113200
2018-06-29,57.500000,57.950001,55.900002,56.000000,54.683998,194500
2018-07-02,55.849998,56.880001,55.849998,56.450001,55.123417,144600
2018-07-03,56.849998,57.450001,56.299999,56.349998,55.025768,77000
2018-07-05,56.549999,56.849998,55.799999,56.400002,55.074589,135300
2018-07-06,56.400002,57.000000,56.340000,56.700001,55.367546,124800
2018-07-09,56.799999,58.380001,56.799999,58.299999,56.929935,160200
2018-07-10,58.299999,59.049999,57.750000,58.000000,56.636990,120000
2018-07-11,57.599998,58.130001,56.650002,56.799999,55.465187,118300
2018-07-12,56.849998,57.349998,55.750000,56.150002,54.830471,116400
2018-07-13,56.049999,56.750000,55.529999,55.750000,54.439865,100400
2018-07-16,55.700001,56.380001,55.549999,56.250000,54.928112,93500
2018-07-17,56.200001,57.299999,55.750000,56.200001,54.879288,103900
2018-07-18,56.099998,56.799999,55.509998,56.599998,55.269886,90300
2018-07-19,56.299999,57.000000,56.299999,56.650002,55.318714,104500
2018-07-20,56.599998,56.750000,55.900002,56.200001,54.879288,96500
2018-07-23,56.099998,57.750000,56.099998,57.450001,56.099915,140800
2018-07-24,57.450001,57.830002,54.799999,55.599998,54.293388,237200
2018-07-25,55.400002,55.849998,54.500000,55.200001,53.902794,150600
2018-07-26,54.950001,56.599998,54.700001,55.750000,54.439865,248200
2018-07-27,55.950001,56.500000,54.150002,54.250000,52.975117,132400
2018-07-30,54.299999,54.799999,53.200001,53.400002,52.145088,226400
2018-07-31,53.400002,54.599998,52.750000,54.200001,52.926289,148600
2018-08-01,54.099998,54.450001,52.349998,53.250000,51.998615,200200
2018-08-02,53.650002,61.349998,53.299999,56.299999,54.976940,673300
2018-08-03,56.099998,56.759998,54.150002,55.299999,54.000443,304600
2018-08-06,55.450001,56.150002,54.450001,55.650002,54.342220,247400
2018-08-07,55.549999,56.849998,55.549999,56.150002,54.830471,131600
2018-08-08,56.099998,56.580002,55.549999,56.200001,54.879288,118400
2018-08-09,56.000000,58.400002,56.000000,57.400002,56.051094,171300
2018-08-10,57.000000,58.349998,57.000000,57.900002,56.539341,103900
2018-08-13,57.849998,60.000000,57.599998,59.500000,58.101742,177700
2018-08-14,59.500000,60.000000,58.799999,58.950001,57.564667,140800
2018-08-15,58.650002,59.000000,57.849998,58.650002,57.271717,78200
2018-08-16,58.549999,59.549999,58.549999,59.299999,58.244083,59700
2018-08-17,59.099998,60.299999,59.060001,59.700001,58.636967,129800
2018-08-20,59.849998,60.900002,58.900002,58.950001,57.900318,140900
2018-08-21,59.099998,60.150002,58.950001,59.650002,58.587856,216300
2018-08-22,59.400002,60.099998,59.400002,59.500000,58.440525,130500
2018-08-23,59.400002,60.700001,59.400002,59.900002,58.833401,109400
2018-08-24,59.900002,61.500000,59.799999,61.500000,60.404911,122100
2018-08-27,61.500000,61.799999,61.000000,61.049999,59.962925,84000
2018-08-28,61.099998,61.320000,60.349998,60.599998,59.520935,65900
2018-08-29,60.549999,61.450001,60.299999,61.200001,60.110256,98400
2018-08-30,61.099998,61.349998,60.799999,61.000000,59.913815,105400
2018-08-31,62.250000,65.900002,61.500000,65.449997,64.284576,454000
2018-09-04,65.050003,66.349998,63.799999,65.300003,64.137245,212400
2018-09-05,65.150002,66.349998,64.699997,65.599998,64.431900,193500
2018-09-06,65.449997,67.650002,65.099998,66.650002,65.463211,287700
2018-09-07,66.699997,69.199997,66.550003,67.750000,66.543625,356400
2018-09-10,67.949997,68.599998,67.550003,67.900002,66.690956,261300
2018-09-11,67.949997,68.849998,67.099998,67.199997,66.003410,143400
2018-09-12,67.000000,68.150002,66.599998,66.849998,65.659645,283100
2018-09-13,66.949997,67.150002,66.279999,66.900002,65.708763,225200
2018-09-14,67.050003,68.400002,67.029999,67.599998,66.396294,285700
2018-09-17,67.750000,68.699997,67.199997,67.949997,66.740067,151400
2018-09-18,68.199997,69.000000,67.199997,68.500000,67.280273,174400
2018-09-19,68.599998,69.250000,67.849998,67.900002,66.690956,162800
2018-09-20,68.150002,68.300003,67.099998,67.449997,66.248962,78300
2018-09-21,67.349998,68.750000,67.300003,67.750000,66.543625,239800
2018-09-24,67.750000,67.900002,66.150002,66.300003,65.119446,125100
2018-09-25,66.500000,67.800003,65.949997,67.300003,66.101639,140400
2018-09-26,67.250000,68.400002,67.000000,67.900002,66.690956,175600
2018-09-27,68.000000,70.000000,68.000000,69.300003,68.066017,271400
2018-09-28,69.199997,69.949997,68.650002,69.050003,67.820473,272300
2018-10-01,69.459999,69.529999,66.379997,66.849998,65.659645,149300
2018-10-02,66.739998,66.930000,65.360001,65.849998,64.677452,138400
2018-10-03,66.110001,66.110001,62.279999,63.070000,61.946957,245100
2018-10-04,63.049999,64.160004,62.599998,63.000000,61.878204,145600
2018-10-05,63.000000,63.660000,62.310001,62.830002,61.711231,191600
2018-10-08,63.000000,64.580002,63.000000,63.590000,62.457695,96800
2018-10-09,63.590000,65.690002,63.590000,65.019997,63.862228,179000
2018-10-10,65.000000,65.309998,63.680000,64.459999,63.312206,194300
2018-10-11,64.470001,66.809998,63.910000,64.089996,62.948788,253700
2018-10-12,64.849998,65.519997,63.840000,64.599998,63.449707,123000
2018-10-15,64.500000,65.320000,63.560001,64.089996,62.948788,148400
2018-10-16,64.470001,66.250000,63.840000,66.120003,64.942650,88500
2018-10-17,65.779999,66.199997,63.459999,63.860001,62.722889,128800
2018-10-18,63.700001,63.700001,61.700001,62.369999,61.259422,155300
2018-10-19,62.410000,62.709999,60.049999,62.060001,60.954941,224000
2018-10-22,62.130001,63.250000,61.380001,61.380001,60.287048,97900
2018-10-23,60.680000,61.709999,60.430000,61.279999,60.188828,137400
2018-10-24,61.369999,63.209999,61.209999,61.529999,60.434376,157200
2018-10-25,61.720001,63.299999,60.599998,62.360001,61.249596,151400
2018-10-26,61.560001,62.349998,60.610001,60.869999,59.786129,95500
2018-10-29,61.730000,62.250000,59.849998,60.740002,59.658447,186900
2018-10-30,60.740002,62.279999,60.740002,61.279999,60.188828,172800
2018-10-31,61.610001,61.720001,58.040001,59.389999,58.332481,206300
2018-11-01,54.099998,57.900002,52.680000,56.250000,55.248394,454400
2018-11-02,56.169998,56.439999,55.119999,56.160000,55.160000,267800
2018-11-05,56.439999,57.930000,55.900002,56.259998,55.258217,218900
2018-11-06,56.200001,58.529999,55.939999,58.360001,57.320824,181700
2018-11-07,58.700001,59.250000,57.250000,57.830002,56.800262,190100
2018-11-08,57.840000,58.419998,57.570000,58.259998,57.222603,134600
2018-11-09,58.080002,58.740002,57.430000,58.099998,57.065449,155200
2018-11-12,58.049999,58.869999,56.580002,58.060001,57.026169,167400
2018-11-13,58.139999,58.689999,57.169998,57.570000,56.544891,138800
2018-11-14,57.570000,58.520000,56.799999,56.990002,55.975220,162800
2018-11-15,56.630001,57.200001,56.110001,56.930000,56.123096,239500
2018-11-16,56.430000,56.849998,55.910000,56.200001,55.403442,194800
2018-11-19,56.139999,56.419998,55.459999,56.000000,55.206276,183800
2018-11-20,55.419998,56.369999,55.349998,55.889999,55.097836,229600
2018-11-21,55.950001,56.700001,55.830002,56.000000,55.206276,202800
2018-11-23,55.650002,56.849998,55.299999,56.000000,55.206276,77200
2018-11-26,56.360001,56.669998,55.200001,55.720001,54.930241,150700
2018-11-27,55.590000,56.070000,54.540001,55.029999,54.250023,544100
2018-11-28,55.450001,55.700001,54.630001,55.000000,54.220451,181800
2018-11-29,54.700001,55.169998,52.630001,53.040001,52.288227,150000
2018-11-30,52.639999,53.759998,52.599998,53.610001,52.850155,181600
2018-12-03,54.200001,54.389999,53.270000,53.970001,53.205048,140500
2018-12-04,53.869999,54.439999,51.709999,51.830002,51.095383,125100
2018-12-06,51.869999,53.099998,51.509998,53.099998,52.347378,163600
2018-12-07,53.529999,55.939999,52.169998,52.790001,52.041775,229000
2018-12-10,52.970001,53.540001,52.310001,52.630001,51.884041,172200
2018-12-11,53.070000,53.470001,52.080002,53.020000,52.268513,135100
2018-12-12,53.389999,54.259998,53.000000,53.730000,52.968445,177600
2018-12-13,53.730000,54.090000,52.090000,52.680000,51.933334,116200
2018-12-14,52.500000,53.820000,52.500000,53.099998,52.347378,164600
2018-12-17,52.720001,54.110001,52.720001,53.049999,52.298088,197100
2018-12-18,53.580002,54.549999,53.220001,53.290001,52.534683,183900
2018-12-19,53.389999,54.340000,52.500000,52.549999,51.805176,226600
2018-12-20,52.419998,53.610001,51.869999,52.439999,51.696728,179300
2018-12-21,52.360001,53.189999,50.930000,50.930000,50.208138,563600
2018-12-24,50.020000,51.360001,50.000000,50.549999,49.833523,122800
2018-12-26,50.549999,52.430000,50.500000,52.279999,51.539001,141900
2018-12-27,51.810001,52.270000,50.639999,52.169998,51.430557,207000
2018-12-28,52.169998,53.439999,51.480000,52.570000,51.824894,167200
2018-12-31,52.740002,53.369999,52.549999,53.220001,52.465679,209800
